                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                  1.688,                 1.8596,                 1.5437,                 1.6848,                   2.07,                   1.41,                0.29278,                0.25606,                0.19052,                 0.0785,                0.06108,                 4.0201,                 0.0579,                0.06541,                 1.2955,                0.05446,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.6565,                 1.8617,                 1.5093,                 1.6787,                 2.0788,                 1.4048,                0.14669,                0.16955,                0.10259,                  0.044,                0.06011,                 14.501,                0.05758,                0.06478,                  3.945,                 0.0548,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.6899,                  1.816,                 1.5585,                 1.7166,                 2.1318,                 1.4502,                0.29701,                0.21799,                0.19366,                0.07902,                0.06382,                 2.7521,                0.05899,                0.06576,                 1.0523,                0.05412,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.7236,                 1.8753,                 1.5408,                 1.7372,                 2.1647,                 1.4482,                  0.387,                0.29054,                 0.2414,                0.10683,                0.06098,                0.83483,                0.05808,                0.06637,                 0.3049,                0.05548,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.6945,                 1.9297,                 1.5534,                 1.6947,                 2.1364,                 1.4366,                0.22724,                0.20761,                 0.1663,                0.06891,                0.06086,                 4.8373,                0.05716,                0.06512,                 1.6399,                0.05395,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.6605,                 1.8896,                 1.4905,                 1.7278,                  2.084,                 1.3831,                0.35805,                 0.2872,                0.26062,                0.10734,                0.06074,                 2.3483,                0.05831,                0.06438,                 1.0628,                 0.0537,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.6825,                 1.9547,                 1.5088,                 1.6959,                 2.1142,                 1.3846,                0.30117,                0.31316,                0.22313,                0.09915,                0.05924,                 3.3026,                0.05624,                0.06327,                 1.1116,                0.05237,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.6271,                 1.8472,                 1.4576,                 1.6005,                  2.005,                 1.3131,                0.35478,                 0.2816,                0.24295,                0.11123,                0.06123,                 2.9084,                 0.0581,                0.06154,                 1.1627,                0.05189,                0.00901,                0.00901,                0.00901
                    103,                 1.6543,                 1.9598,                 1.4877,                 1.6392,                 2.0854,                 1.3573,                0.30183,                 0.2872,                0.23481,                0.10554,                0.06089,                 3.3785,                0.05746,                0.06406,                 1.0176,                0.05388,              0.0090001,              0.0090001,              0.0090001
                    104,                  1.691,                 1.7725,                 1.4704,                 1.6616,                  1.982,                 1.3115,                0.37987,                0.27682,                0.26601,                0.11786,                0.06147,                  2.083,                0.05808,                0.06457,                0.66616,                 0.0536,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.6513,                 1.8497,                 1.4944,                 1.6901,                 2.0448,                 1.3968,                0.32174,                0.26298,                0.20658,                0.09395,                 0.0615,                 8.9289,                0.05861,                0.06546,                 2.3206,                0.05678,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.7402,                 1.8765,                 1.5805,                 1.7816,                 2.1331,                 1.4895,                0.37708,                0.28028,                0.25154,                0.11351,                0.05954,                 2.9106,                0.05611,                 0.0633,                 1.0566,                0.05358,              0.0089704,              0.0089704,              0.0089704
                    107,                  1.627,                 1.8087,                 1.4669,                 1.6724,                 2.0716,                 1.3851,                 0.4411,                0.29412,                0.26414,                0.10952,                0.05907,                 1.3512,                0.05696,                 0.0632,                0.63069,                0.05373,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.5972,                 1.7667,                 1.4436,                 1.6781,                 1.9956,                 1.3893,                0.39285,                0.26644,                0.24223,                0.10333,                 0.0609,                 2.5211,                0.05706,                0.06479,                0.93219,                 0.0551,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.5513,                 1.6464,                 1.4304,                 1.5888,                 1.9088,                 1.3295,                0.29708,                0.30796,                0.23392,                0.10079,                0.06202,                 4.4221,                0.05798,                  0.064,                 1.3637,                0.05406,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.6231,                 1.8624,                 1.4812,                 1.6532,                 2.0809,                  1.376,                0.34528,                0.24818,                0.22667,                0.09844,                0.06035,                 4.7284,                0.05704,                0.06334,                 1.4242,                0.05323,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.5859,                  1.787,                 1.5013,                  1.625,                 2.0586,                 1.4002,                0.33492,                 0.2699,                0.24159,                0.10511,                 0.0583,                 5.9938,                0.05606,                0.06202,                 1.5529,                0.05266,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.6589,                 1.7719,                 1.5143,                  1.674,                  2.017,                  1.407,                0.36488,                0.31142,                0.26984,                0.11963,                0.06053,                 3.1139,                0.05813,                0.06289,                 1.0242,                0.05402,               0.008911,               0.008911,               0.008911
                    113,                 1.6522,                 1.8721,                 1.4867,                 1.6676,                 2.0957,                 1.3557,                0.35429,                 0.3218,                0.28975,                0.12837,                0.05889,                  3.642,                0.05679,                0.06272,                 1.1406,                0.05387,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.6463,                 1.7531,                 1.4853,                 1.7042,                 1.9823,                 1.3969,                0.36313,                0.32872,                0.26324,                0.11119,                0.06007,                 2.8038,                0.05738,                0.06279,                  1.018,                 0.0538,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.6353,                 1.8329,                 1.4826,                 1.6695,                 2.0808,                 1.3705,                0.27027,                0.26298,                0.19563,                0.08727,                0.05925,                 6.0775,                0.05676,                0.06315,                 1.8454,                0.05322,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.6324,                 1.7502,                 1.4603,                 1.6708,                 1.9825,                 1.3615,                0.26573,                 0.2526,                0.19204,                 0.0814,                 0.0604,                 10.997,                0.05719,                0.06337,                 3.1918,                0.05428,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.6654,                 1.7697,                 1.4699,                 1.6956,                 2.0275,                 1.3534,                0.36629,                0.27336,                0.23187,                0.10414,                0.06059,                 7.6394,                0.05765,                0.06338,                 2.3826,                0.05364,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.5916,                 1.7393,                 1.4232,                 1.6061,                 1.9152,                 1.3123,                0.39011,                 0.3218,                0.28644,                 0.1254,                0.05954,                 2.3926,                0.05659,                0.06278,                0.74959,                 0.0529,              0.0088516,              0.0088516,              0.0088516
                    119,                  1.516,                  1.721,                 1.4004,                 1.5308,                   1.89,                 1.3156,                0.36046,                0.31488,                0.26563,                0.11909,                0.05975,                 2.3489,                 0.0564,                0.06244,                0.78705,                0.05266,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.5026,                  1.747,                 1.3789,                  1.552,                 1.9395,                 1.2968,                0.32577,                0.34602,                0.26431,                0.11342,                0.05971,                 3.1415,                0.05609,                0.06238,                0.99864,                 0.0518,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.5527,                 1.7032,                 1.4262,                  1.576,                 1.9057,                 1.3224,                0.36003,                 0.3564,                 0.2518,                0.11079,                0.05944,                 3.8112,                0.05626,                 0.0623,                 1.3573,                0.05271,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.5867,                 1.6927,                 1.4129,                 1.6329,                 1.9392,                  1.315,                0.34807,                0.30796,                0.23955,                0.11583,                0.05851,                 4.4837,                0.05553,                0.06155,                  1.458,                0.05191,               0.008812,               0.008812,               0.008812
                    123,                 1.6764,                 1.8393,                 1.4928,                 1.7272,                 2.0452,                 1.3896,                 0.3389,                0.25952,                0.22402,                0.10565,                0.05769,                 8.3402,                0.05549,                0.06341,                 2.9634,                0.05322,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.5711,                 1.6707,                  1.447,                 1.6458,                 1.9096,                 1.3427,                0.24208,                0.28374,                0.18829,                0.08716,                0.05934,                  12.73,                0.05645,                0.06289,                  4.581,                 0.0524,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.6221,                  1.788,                 1.5044,                 1.6278,                 2.0577,                 1.3894,                0.29321,                0.30104,                0.20921,                0.09316,                0.05912,                 8.2059,                 0.0561,                0.06187,                 2.5663,                0.05171,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.5483,                 1.6642,                 1.4048,                 1.6033,                 1.9177,                 1.3155,                0.39564,                0.26277,                0.23036,                0.10463,                0.05809,                 6.3185,                0.05621,                0.06433,                 1.8845,                0.05375,              0.0087724,              0.0087724,              0.0087724
                    127,                  1.505,                 1.5751,                 1.3498,                 1.5292,                 1.7947,                 1.2588,                 0.3337,                0.29287,                 0.2453,                0.11235,                0.05911,                 3.8875,                0.05659,                 0.0636,                 1.3172,                0.05291,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.5357,                 1.8414,                 1.4218,                 1.6062,                 1.9777,                 1.3332,                0.42028,                0.33564,                0.28991,                0.12762,                0.05777,                 3.7119,                 0.0552,                 0.0634,                 1.0335,                0.05358,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.5462,                 1.7377,                 1.4397,                 1.6283,                 1.9748,                 1.3702,                 0.3732,                0.34602,                0.27552,                0.12234,                0.06029,                 3.8171,                0.05713,                0.06579,                 1.2409,                0.05468,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.5683,                 1.7007,                 1.4196,                 1.6291,                 1.8865,                 1.3182,                0.32334,                 0.3564,                0.24066,                0.10038,                0.05894,                 2.2324,                 0.0559,                0.06238,                0.52253,                0.05257,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.6175,                 1.7424,                 1.4503,                 1.6233,                 1.8745,                 1.3203,                0.33248,                 0.3218,                0.22075,                0.09216,                0.06105,                 3.1567,                0.05688,                0.06317,                0.92123,                0.05228,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.5992,                  1.669,                 1.4419,                 1.6243,                 1.8946,                 1.3357,                0.30614,                0.33564,                0.21246,                0.08235,                  0.061,                 4.3502,                0.05715,                0.06491,                 1.2322,                0.05392,               0.008713,               0.008713,               0.008713
                    133,                 1.5513,                 1.6421,                 1.3676,                 1.5748,                 1.8704,                 1.2652,                0.39595,                0.31834,                0.27044,                 0.1117,                0.06039,                 2.4049,                0.05671,                0.06487,                0.69483,                0.05349,              0.0087031,              0.0087031,              0.0087031
                    134,                 1.5783,                 1.7049,                 1.4067,                 1.6167,                  1.886,                 1.3058,                0.38988,                0.34602,                0.29246,                0.12612,                0.05815,                 1.0498,                0.05549,                0.06408,                0.42374,                0.05303,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.5344,                 1.6312,                 1.4504,                 1.5838,                 1.8914,                 1.3457,                0.40065,                 0.3737,                0.30991,                0.13313,                0.05853,                  1.802,                0.05564,                0.06531,                0.67181,                0.05395,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.6815,                 1.8615,                 1.5183,                 1.6955,                 2.0649,                 1.4099,                0.36459,                0.32872,                0.28749,                0.12449,                0.05855,                 2.7679,                0.05625,                0.06202,                0.91104,                0.05312,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.5904,                 1.6657,                 1.4204,                 1.6477,                  1.927,                 1.3547,                0.36274,                0.32302,                0.28984,                0.13421,                0.05813,                 5.4199,                  0.056,                0.06291,                 1.4302,                0.05257,              0.0086635,              0.0086635,              0.0086635
                    138,                 1.5914,                 1.6314,                 1.4371,                 1.6318,                  1.907,                 1.3461,                0.37008,                0.32323,                0.26314,                0.12172,                0.05846,                 5.9149,                0.05575,                 0.0619,                 1.4507,                0.05229,              0.0086536,              0.0086536,              0.0086536
                    139,                 1.5046,                 1.6729,                 1.4314,                 1.5757,                 1.9521,                 1.3527,                0.44204,                0.30796,                0.29255,                0.13073,                 0.0575,                 8.1656,                0.05539,                0.06137,                 1.9327,                0.05137,              0.0086437,              0.0086437,              0.0086437
                    140,                  1.531,                 1.7351,                 1.4091,                 1.6136,                 1.9063,                 1.3495,                0.35069,                0.30796,                0.25366,                0.11653,                0.05742,                 8.1821,                0.05538,                0.06176,                 2.2044,                0.05235,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.5656,                 1.7179,                 1.4679,                 1.6904,                 1.9213,                 1.4025,                0.31182,                0.28378,                0.23092,                0.11213,                0.05768,                 9.8727,                0.05597,                0.06239,                 2.6725,                0.05267,              0.0086239,              0.0086239,              0.0086239
                    142,                 1.6072,                 1.6647,                 1.4357,                 1.7027,                 1.9069,                 1.3713,                0.27685,                0.30796,                0.23909,                0.11738,                0.05842,                 7.2953,                0.05612,                0.06413,                 1.8837,                0.05406,               0.008614,               0.008614,               0.008614
                    143,                 1.4879,                 1.6418,                 1.4115,                 1.5348,                 1.8642,                  1.335,                0.33943,                0.35738,                0.25157,                0.11703,                0.06001,                 6.4524,                0.05636,                0.06294,                 1.8753,                0.05327,              0.0086041,              0.0086041,              0.0086041
                    144,                 1.5089,                 1.6235,                 1.4021,                 1.5826,                 1.8402,                 1.3284,                0.35572,                0.32872,                0.27329,                0.12886,                0.05948,                 4.2761,                0.05674,                0.06261,                 1.1539,                0.05218,              0.0085942,              0.0085942,              0.0085942
                    145,                 1.5196,                 1.6141,                 1.3707,                 1.5676,                  1.781,                 1.2717,                0.41408,                0.36332,                 0.3091,                0.14348,                0.05826,                 1.3235,                0.05611,                0.06228,                0.47654,                0.05199,              0.0085843,              0.0085843,              0.0085843
                    146,                 1.5189,                   1.56,                 1.3903,                 1.5948,                 1.8074,                 1.3027,                0.42889,                0.32222,                0.28774,                0.12345,                0.05844,                 7.8726,                0.05542,                0.06144,                 2.1898,                0.05178,              0.0085744,              0.0085744,              0.0085744
                    147,                 1.5343,                  1.686,                 1.4412,                 1.5563,                 1.8426,                 1.3729,                 0.3629,                 0.3218,                0.25817,                0.11457,                0.05792,                 6.7398,                0.05515,                0.06199,                  1.536,                0.05171,              0.0085645,              0.0085645,              0.0085645
                    148,                 1.4559,                 1.5484,                 1.3252,                 1.5322,                 1.7331,                 1.2487,                0.33511,                0.33218,                0.28025,                0.12977,                0.05829,                 3.7296,                0.05497,                0.06287,                0.96441,                0.05244,              0.0085546,              0.0085546,              0.0085546
                    149,                 1.5354,                 1.6081,                 1.4657,                  1.569,                 1.8579,                 1.3748,                0.36361,                0.34993,                0.29082,                0.13811,                0.05823,                  1.762,                0.05558,                0.06046,                0.53737,                0.05196,              0.0085447,              0.0085447,              0.0085447
                    150,                  1.503,                 1.5788,                  1.403,                 1.5582,                 1.8213,                 1.3262,                0.39555,                 0.3737,                0.29953,                0.13889,                0.05749,                 2.9912,                0.05551,                0.06186,                0.84423,                0.05223,              0.0085348,              0.0085348,              0.0085348
                    151,                 1.4688,                 1.6021,                 1.3501,                 1.5535,                 1.7647,                 1.2791,                0.36474,                0.35986,                0.31712,                0.14845,                0.05712,                 3.4204,                0.05523,                0.06159,                0.86585,                0.05177,              0.0085249,              0.0085249,              0.0085249
                    152,                 1.5786,                 1.6378,                 1.4608,                 1.6317,                 1.9435,                 1.3836,                0.37806,                0.35294,                0.29754,                0.14373,                0.05904,                 5.1509,                0.05592,                0.05897,                 1.2006,                0.05093,               0.008515,               0.008515,               0.008515
                    153,                 1.3722,                 1.4998,                 1.2792,                 1.4342,                 1.6834,                 1.2138,                0.43303,                0.28807,                0.29641,                0.13829,                0.05649,                 5.4802,                0.05449,                0.05944,                 1.4599,                0.05182,              0.0085051,              0.0085051,              0.0085051
                    154,                 1.5407,                 1.5877,                 1.3845,                   1.63,                 1.7694,                 1.3149,                0.41434,                0.28374,                0.28826,                0.13006,                0.05712,                 5.7538,                0.05556,                0.06159,                 1.5385,                0.05216,              0.0084952,              0.0084952,              0.0084952
                    155,                 1.2619,                 1.3661,                 1.2237,                 1.3707,                 1.5764,                 1.1742,                0.42787,                0.31571,                0.30125,                 0.1338,                0.05775,                 5.0919,                0.05584,                0.06279,                 1.4162,                0.05215,              0.0084853,              0.0084853,              0.0084853
                    156,                  1.433,                 1.5835,                 1.3099,                  1.526,                 1.6812,                 1.2449,                0.46483,                0.33218,                0.30026,                0.12797,                0.05757,                 2.9094,                0.05498,                0.06093,                0.95013,                 0.0516,              0.0084754,              0.0084754,              0.0084754
                    157,                 1.4444,                 1.5669,                 1.3585,                 1.4908,                 1.7672,                  1.283,                0.42381,                0.28374,                0.29474,                0.13383,                0.05708,                 4.6199,                0.05503,                0.06082,                 1.1175,                0.05214,              0.0084655,              0.0084655,              0.0084655
                    158,                 1.5249,                 1.5908,                 1.3923,                  1.615,                 1.8154,                 1.3122,                 0.3629,                0.34948,                0.28218,                0.13484,                0.05834,                  3.969,                0.05631,                 0.0633,                 1.2051,                0.05312,              0.0084556,              0.0084556,              0.0084556
                    159,                 1.4353,                 1.4822,                 1.3435,                 1.4817,                 1.6604,                  1.266,                0.37957,                0.38062,                0.30971,                0.13888,                0.05805,                 1.2259,                0.05646,                 0.0629,                  0.439,                0.05299,              0.0084457,              0.0084457,              0.0084457
                    160,                 1.4739,                 1.5019,                 1.3757,                 1.5661,                 1.7101,                 1.3124,                0.41516,                 0.3564,                 0.3199,                0.14491,                0.05882,                0.68116,                0.05645,                 0.0625,                0.27377,                0.05305,              0.0084358,              0.0084358,              0.0084358
                    161,                 1.4249,                 1.5239,                 1.3562,                 1.5383,                 1.7124,                 1.2623,                0.40049,                0.36678,                0.31847,                 0.1496,                0.05877,                0.51662,                0.05648,                0.06189,                0.22986,                0.05239,              0.0084259,              0.0084259,              0.0084259
                    162,                 1.4228,                 1.4432,                 1.3365,                 1.5266,                 1.6856,                 1.2803,                0.40707,                0.39672,                0.34174,                0.15773,                0.05844,                 1.1662,                0.05613,                0.06285,                0.41108,                0.05225,               0.008416,               0.008416,               0.008416
                    163,                 1.4354,                 1.4916,                 1.3553,                 1.5098,                 1.6844,                 1.2861,                 0.4337,                0.36678,                0.34026,                0.16129,                 0.0582,                 1.0664,                0.05592,                0.06059,                0.38745,                0.05254,              0.0084061,              0.0084061,              0.0084061
                    164,                 1.3983,                 1.4962,                 1.2845,                 1.4219,                 1.6649,                 1.2005,                0.42468,                0.36525,                0.34764,                0.16085,                0.05887,                0.88632,                0.05649,                0.06417,                0.35081,                0.05311,              0.0083962,              0.0083962,              0.0083962
                    165,                  1.445,                 1.5529,                 1.3106,                 1.5237,                 1.6555,                 1.2438,                0.43746,                0.39792,                0.34276,                0.15966,                 0.0572,                0.74282,                0.05585,                0.06401,                0.32589,                0.05296,              0.0083863,              0.0083863,              0.0083863
                    166,                 1.4108,                 1.4181,                 1.3212,                 1.5473,                  1.637,                 1.2774,                0.44581,                0.37716,                0.33581,                0.15731,                0.05837,                0.75199,                0.05646,                0.06279,                0.33632,                0.05272,              0.0083764,              0.0083764,              0.0083764
                    167,                 1.4035,                 1.4678,                 1.3302,                 1.4728,                 1.6347,                 1.2674,                0.46433,                0.39446,                0.36023,                0.16422,                0.05714,                0.58146,                0.05597,                0.06085,                0.29455,                 0.0517,              0.0083665,              0.0083665,              0.0083665
                    168,                   1.43,                 1.4506,                 1.3166,                 1.5551,                 1.6861,                 1.2645,                0.41987,                0.38754,                0.34403,                0.16388,                0.05733,                 0.9538,                0.05562,                 0.0611,                0.40204,                0.05158,              0.0083566,              0.0083566,              0.0083566
                    169,                 1.4001,                 1.3738,                 1.2939,                 1.5172,                 1.6079,                 1.2538,                0.40497,                0.40138,                0.33571,                0.15891,                0.05834,                0.88525,                0.05622,                0.06141,                0.33561,                0.05214,              0.0083467,              0.0083467,              0.0083467
                    170,                 1.4371,                 1.5219,                 1.3015,                 1.5083,                 1.6826,                 1.2437,                0.47862,                0.34948,                0.35715,                0.16995,                0.05728,                  0.749,                0.05549,                0.06098,                0.28214,                0.05169,              0.0083368,              0.0083368,              0.0083368
                    171,                 1.4459,                 1.4327,                 1.3644,                 1.5589,                  1.672,                 1.3057,                0.45735,                0.34705,                0.34986,                0.16076,                0.05709,                0.72498,                0.05547,                0.06212,                0.27867,                0.05263,              0.0083269,              0.0083269,              0.0083269
                    172,                   1.36,                 1.5387,                 1.3016,                 1.4792,                 1.5991,                 1.2607,                 0.4177,                0.38408,                0.34166,                 0.1557,                 0.0568,                0.88575,                0.05579,                0.06296,                0.37576,                0.05243,               0.008317,               0.008317,               0.008317
                    173,                  1.385,                 1.4782,                  1.264,                 1.4625,                 1.6692,                 1.1999,                0.42596,                0.40055,                0.35127,                0.16386,                0.05721,                0.83215,                0.05569,                0.06137,                0.35329,                0.05136,              0.0083071,              0.0083071,              0.0083071
                    174,                 1.5575,                 1.6915,                 1.4013,                 1.6265,                 1.8771,                 1.3358,                 0.4079,                0.44637,                  0.345,                0.16466,                0.05692,                0.70823,                0.05556,                0.06142,                0.30146,                0.05177,              0.0082972,              0.0082972,              0.0082972
                    175,                  1.347,                 1.4425,                 1.2727,                 1.4286,                 1.5923,                 1.2259,                0.40829,                0.38062,                0.33602,                0.15743,                0.05809,                0.63269,                0.05653,                0.06284,                0.28515,                 0.0521,              0.0082873,              0.0082873,              0.0082873
                    176,                 1.3452,                 1.3646,                 1.2351,                 1.4549,                 1.5416,                 1.1832,                0.45663,                0.39446,                0.35107,                0.16298,                 0.0589,                 0.6756,                0.05613,                0.06345,                0.28458,                0.05231,              0.0082774,              0.0082774,              0.0082774
                    177,                 1.3214,                 1.4167,                 1.2696,                 1.4524,                 1.5542,                 1.2478,                 0.4393,                  0.391,                0.33675,                0.15677,                0.05855,                0.54374,                0.05578,                 0.0627,                0.24933,                 0.0515,              0.0082675,              0.0082675,              0.0082675
                    178,                 1.3579,                 1.3855,                 1.3039,                 1.4624,                 1.5872,                 1.2805,                0.39534,                0.38754,                0.33515,                0.15669,                 0.0578,                 1.2276,                0.05594,                0.06258,                0.47134,                0.05151,              0.0082576,              0.0082576,              0.0082576
                    179,                 1.4437,                 1.4436,                 1.3548,                 1.5468,                  1.663,                  1.303,                0.53694,                0.35308,                0.35207,                0.16626,                0.05773,                  1.465,                0.05617,                0.06095,                 0.5479,                0.05121,              0.0082477,              0.0082477,              0.0082477
                    180,                  1.322,                 1.3945,                 1.2143,                 1.3918,                 1.5288,                 1.1662,                0.47504,                0.36635,                0.33528,                0.15978,                0.05764,                 1.9461,                 0.0557,                0.06186,                0.68553,                0.05177,              0.0082378,              0.0082378,              0.0082378
                    181,                 1.3782,                 1.4885,                 1.2878,                 1.4687,                 1.6313,                 1.2381,                0.48701,                0.35986,                0.34595,                0.15754,                0.05784,                0.83405,                0.05552,                0.06213,                0.33858,                0.05241,              0.0082279,              0.0082279,              0.0082279
                    182,                 1.3912,                 1.4258,                 1.2833,                 1.4587,                 1.5877,                 1.2175,                 0.4282,                0.41176,                 0.3508,                  0.156,                0.05761,                0.65941,                 0.0557,                0.06176,                0.26843,                 0.0513,               0.008218,               0.008218,               0.008218
                    183,                 1.4225,                  1.482,                 1.2995,                 1.5022,                 1.5837,                 1.2529,                0.43516,                0.41053,                0.35736,                0.15681,                0.05676,                0.39255,                0.05514,                0.06121,                0.18099,                0.05068,              0.0082081,              0.0082081,              0.0082081
                    184,                 1.3665,                  1.418,                 1.3525,                 1.4681,                 1.6673,                 1.3021,                0.47132,                0.33932,                0.33104,                0.14658,                0.05742,                0.42546,                 0.0555,                0.06169,                0.18137,                0.05074,              0.0081982,              0.0081982,              0.0081982
                    185,                 1.4309,                 1.4331,                 1.3267,                 1.5427,                   1.65,                 1.2775,                0.42749,                0.37206,                 0.3355,                0.15064,                0.05735,                0.48765,                0.05523,                0.06076,                0.19996,                0.05036,              0.0081883,              0.0081883,              0.0081883
                    186,                 1.4673,                 1.4119,                 1.3388,                 1.5853,                 1.6551,                 1.2836,                0.43719,                  0.391,                0.34377,                0.15575,                0.05769,                0.47272,                0.05566,                0.06115,                0.19719,                 0.0505,              0.0081784,              0.0081784,              0.0081784
                    187,                 1.3057,                 1.2801,                 1.1788,                 1.4046,                 1.4112,                 1.1395,                 0.4181,                   0.45,                0.35943,                0.16776,                0.05741,                0.38795,                0.05532,                0.06148,                0.17788,                0.05104,              0.0081685,              0.0081685,              0.0081685
                    188,                 1.3733,                 1.3373,                 1.2794,                 1.4666,                 1.5072,                 1.2299,                 0.4536,                0.38062,                0.35893,                0.16901,                0.05703,                0.42156,                0.05517,                 0.0611,                0.19681,                0.05098,              0.0081586,              0.0081586,              0.0081586
                    189,                 1.4005,                 1.3828,                 1.3659,                 1.5225,                  1.632,                 1.3409,                0.48117,                0.36583,                 0.3588,                0.17049,                0.05601,                 0.4413,                0.05459,                0.06107,                0.19359,                0.05101,              0.0081487,              0.0081487,              0.0081487
                    190,                 1.3982,                 1.3205,                 1.3056,                 1.5197,                 1.5249,                 1.2605,                0.45983,                0.38754,                0.35504,                0.16673,                0.05623,                0.43977,                0.05493,                0.06195,                0.17619,                0.05169,              0.0081388,              0.0081388,              0.0081388
                    191,                 1.3347,                 1.2844,                 1.2069,                 1.4416,                 1.4337,                 1.1727,                0.41003,                0.40162,                0.34728,                0.16562,                0.05595,                0.56028,                0.05501,                0.06163,                0.21177,                 0.0517,              0.0081289,              0.0081289,              0.0081289
                    192,                 1.3135,                 1.3488,                 1.2343,                 1.3943,                 1.5163,                 1.1887,                0.46903,                0.33928,                0.34881,                0.16339,                0.05678,                0.72763,                0.05581,                0.06141,                0.27218,                0.05195,               0.008119,               0.008119,               0.008119
                    193,                 1.3867,                  1.392,                 1.2679,                 1.5293,                 1.5611,                 1.2464,                0.36022,                0.40484,                0.33441,                0.15544,                 0.0571,                 1.0744,                0.05607,                 0.0624,                0.39126,                0.05253,              0.0081091,              0.0081091,              0.0081091
                    194,                 1.2654,                 1.2828,                 1.2425,                 1.3582,                 1.4772,                 1.1918,                0.36578,                0.42308,                 0.3443,                0.15733,                0.05868,                 1.5803,                0.05657,                0.06293,                0.53017,                0.05222,              0.0080992,              0.0080992,              0.0080992
                    195,                  1.311,                 1.3661,                 1.2643,                 1.3959,                 1.5455,                 1.2207,                0.44016,                 0.3737,                0.35169,                0.16072,                0.05824,                 1.3251,                0.05609,                 0.0627,                 0.4509,                0.05244,              0.0080893,              0.0080893,              0.0080893
                    196,                 1.3194,                 1.3059,                 1.2676,                 1.3875,                 1.4643,                 1.1872,                0.41762,                 0.3722,                0.34576,                0.15333,                0.05813,                 1.0622,                0.05634,                0.06352,                0.39207,                0.05286,              0.0080794,              0.0080794,              0.0080794
                    197,                 1.2948,                 1.2533,                 1.2396,                 1.4439,                 1.4356,                 1.2157,                0.40633,                0.34602,                0.33376,                0.14797,                0.05836,                 2.0951,                0.05633,                0.06375,                0.67606,                0.05301,              0.0080695,              0.0080695,              0.0080695
                    198,                 1.2421,                 1.3333,                 1.2146,                 1.3382,                 1.4586,                 1.1753,                0.47989,                0.31488,                0.33385,                0.14967,                0.05705,                 2.6095,                0.05555,                 0.0626,                 0.8138,                0.05215,              0.0080596,              0.0080596,              0.0080596
                    199,                 1.3551,                 1.3264,                 1.2754,                  1.466,                 1.4919,                 1.2204,                0.43524,                0.34602,                0.33501,                0.15347,                0.05756,                 2.2325,                0.05596,                 0.0619,                 0.7007,                0.05246,              0.0080497,              0.0080497,              0.0080497
                    200,                  1.356,                  1.336,                 1.2734,                 1.4875,                 1.5432,                 1.2499,                0.48539,                 0.3391,                0.34624,                 0.1557,                0.05795,                 1.7324,                0.05643,                0.06158,                0.57826,                0.05205,              0.0080398,              0.0080398,              0.0080398
                    201,                 1.3147,                  1.286,                 1.2361,                 1.4384,                 1.4636,                 1.2245,                0.42291,                0.40138,                0.35675,                0.15897,                0.05837,                 1.1633,                0.05664,                0.06173,                0.38285,                0.05248,              0.0080299,              0.0080299,              0.0080299
