                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                  1.689,                 2.0927,                 1.5516,                 1.6723,                 2.2855,                 1.4348,                0.31968,                0.21799,                0.18684,                0.08155,                 0.0649,                   10.1,                0.05888,                0.06708,                  3.179,                0.05556,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.7158,                 2.0612,                 1.5303,                 1.6724,                  2.241,                 1.3975,                0.34279,                 0.2617,                 0.1902,                0.08115,                0.06438,                 9.3934,                 0.0592,                0.06584,                 1.3664,                0.05422,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.7159,                 1.9684,                 1.4431,                 1.7094,                 2.1792,                 1.3501,                0.30524,                 0.2858,                0.18842,                0.07754,                0.06437,                 3.8082,                 0.0592,                0.06564,                 1.5487,                0.05554,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.7222,                 2.0252,                 1.5062,                 1.6689,                 2.1405,                 1.3772,                0.25551,                0.21799,                0.13377,                0.05317,                 0.0655,                 11.874,                 0.0591,                0.07005,                 4.5191,                0.05747,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.6956,                 1.9719,                 1.5407,                  1.662,                  2.231,                  1.418,                0.29584,                0.22837,                0.17434,                0.06524,                0.06642,                 1.2727,                0.06074,                0.06865,                0.63269,                0.05678,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.6785,                 1.9338,                 1.5348,                 1.6813,                 2.1852,                 1.3983,                0.31354,                0.24221,                0.18506,                0.07975,                0.06033,                 1.8456,                0.05676,                0.06526,                0.64525,                0.05408,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.7407,                 1.9788,                 1.5635,                 1.7288,                 2.2325,                 1.4271,                0.20346,                0.16609,                0.13139,                0.05801,                0.06854,                 10.639,                 0.0631,                0.06804,                 3.7944,                0.05661,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.7233,                 1.9026,                 1.5288,                 1.6937,                 2.1667,                 1.4057,                0.28011,                0.28028,                0.17664,                0.06987,                0.06582,                 8.8888,                0.06132,                0.07017,                 2.9348,                0.05868,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.7186,                 1.9478,                 1.5006,                 1.7208,                 2.1808,                    1.4,                0.28105,                0.29759,                0.20273,                0.08118,                0.06265,                 3.0313,                0.05785,                0.06562,                 1.5802,                0.05476,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.7098,                  2.021,                  1.555,                  1.779,                  2.236,                 1.4884,                0.25043,                0.23183,                0.14812,                0.06222,                0.06379,                 17.117,                0.05901,                0.06821,                 5.6346,                0.05567,               0.009307,               0.009307,               0.009307
                     73,                 1.6132,                 1.7797,                 1.4696,                 1.6225,                 2.0688,                 1.3847,                0.29548,                 0.2526,                0.20923,                0.09238,                0.06233,                 1.5488,                0.05877,                0.06663,                0.54878,                 0.0554,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.7175,                 1.8954,                 1.5092,                  1.731,                 2.1924,                 1.4072,                0.32491,                0.22145,                0.17652,                0.07346,                0.06457,                 1.9208,                0.05784,                 0.0684,                0.68515,                0.05554,              0.0092872,              0.0092872,              0.0092872
